MakeDate,Month,Year,Housetype,Sales,Benchmark price,Open,High,Low,Close,Adj Close,Volume,Bank of Canada Target Overnight Rate,Births,Deaths,Immigrants,Emigrants,Returning emigrants,Net temporary emigration,Net interprovincial migration,Net intraprovincial migration,Net non-permanent residents
2009-09-01,9,2009,A,1489,374686,11245.138160333,11320.514276476,11161.633370524,11255.052362333,11255.052362333,215965004.761905,0.25,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2009-09-01,9,2009,T,647,466276,11245.138160333,11320.514276476,11161.633370524,11255.052362333,11255.052362333,215965004.761905,0.25,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2009-09-01,9,2009,D,1423,741632,11245.138160333,11320.514276476,11161.633370524,11255.052362333,11255.052362333,215965004.761905,0.25,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2011-03-01,3,2011,A,1622,403885,13929.169539739,14008.700067913,13847.269616261,13932.900050913,13932.900050913,230097586.956522,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-03-01,3,2011,T,663,511039,13929.169539739,14008.700067913,13847.269616261,13932.900050913,13932.900050913,230097586.956522,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-03-01,3,2011,D,1795,866806,13929.169539739,14008.700067913,13847.269616261,13932.900050913,13932.900050913,230097586.956522,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2018-04-01,4,2018,A,1308,701000,15385.204706190,15441.033249571,15325.843006095,15380.423828238,15380.423828238,192587228.571429,1.25,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2018-04-01,4,2018,T,464,854200,15385.204706190,15441.033249571,15325.843006095,15380.423828238,15380.423828238,192587228.571429,1.25,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2018-04-01,4,2018,D,807,1605800,15385.204706190,15441.033249571,15325.843006095,15380.423828238,15380.423828238,192587228.571429,1.25,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2017-09-01,9,2017,A,1451,635800,15269.58481435,15314.1399902,15238.0548828,15284.46000975,15284.46000975,193503000,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-09-01,9,2017,T,518,786600,15269.58481435,15314.1399902,15238.0548828,15284.46000975,15284.46000975,193503000,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-09-01,9,2017,D,852,1617300,15269.58481435,15314.1399902,15238.0548828,15284.46000975,15284.46000975,193503000,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2011-07-01,7,2011,A,1040,405306,13315.53007815,13372.115039,13242.1300781,13295.1599121,13295.1599121,176445650,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-07-01,7,2011,T,432,524909,13315.53007815,13372.115039,13242.1300781,13295.1599121,13295.1599121,176445650,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-07-01,7,2011,D,1099,898886,13315.53007815,13372.115039,13242.1300781,13295.1599121,13295.1599121,176445650,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2008-07-01,7,2008,A,966,381687,13700.209028818,13781.290926818,13497.890935682,13623.009011,13623.009011,232598495.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-07-01,7,2008,T,381,473953,13700.209028818,13781.290926818,13497.890935682,13623.009011,13623.009011,232598495.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-07-01,7,2008,D,827,753165,13700.209028818,13781.290926818,13497.890935682,13623.009011,13623.009011,232598495.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2005-02-01,2,2005,A,1327,242421,9511.2250489,9551.9550292,9486.6549805,9529.84501955,9529.84501955,122319630,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-02-01,2,2005,T,525,314145,9511.2250489,9551.9550292,9486.6549805,9529.84501955,9529.84501955,122319630,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-02-01,2,2005,D,1216,491821,9511.2250489,9551.9550292,9486.6549805,9529.84501955,9529.84501955,122319630,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2020-07-01,7,2020,A,1400,682500,15938.027166091,16016.254527682,15847.254527682,15942.481800409,15942.481800409,194763659.090909,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-07-01,7,2020,T,607,797700,15938.027166091,16016.254527682,15847.254527682,15942.481800409,15942.481800409,194763659.090909,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-07-01,7,2020,D,1121,1477800,15938.027166091,16016.254527682,15847.254527682,15942.481800409,15942.481800409,194763659.090909,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2016-04-01,4,2016,A,2107,475000,13630.428571381,13694.280785,13584.200055714,13650.362025762,13650.362025762,235401161.904762,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2016-04-01,4,2016,T,695,608600,13630.428571381,13694.280785,13584.200055714,13650.362025762,13650.362025762,235401161.904762,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2016-04-01,4,2016,D,1979,1403200,13630.428571381,13694.280785,13584.200055714,13650.362025762,13650.362025762,235401161.904762,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2017-11-01,11,2017,A,1508,648200,16032.772682864,16066.536443636,16000.472700682,16032.327192773,16032.327192773,176767209.090909,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-11-01,11,2017,T,446,805200,16032.772682864,16066.536443636,16000.472700682,16032.327192773,16032.327192773,176767209.090909,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-11-01,11,2017,D,841,1608000,16032.772682864,16066.536443636,16000.472700682,16032.327192773,16032.327192773,176767209.090909,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2010-04-01,4,2010,A,1526,397779,12142.885695619,12203.104817762,12088.647693524,12157.114350810,12157.114350810,186932461.904762,0.25,23586,13545,36850,8906,4270,4460,3539,-1821,10467
2010-04-01,4,2010,T,616,502399,12142.885695619,12203.104817762,12088.647693524,12157.114350810,12157.114350810,186932461.904762,0.25,23586,13545,36850,8906,4270,4460,3539,-1821,10467
2010-04-01,4,2010,D,1370,818403,12142.885695619,12203.104817762,12088.647693524,12157.114350810,12157.114350810,186932461.904762,0.25,23586,13545,36850,8906,4270,4460,3539,-1821,10467
2020-05-01,5,2020,A,653,686500,14919.9050781,14987.2899413,14790.11503915,14903.83500965,14903.83500965,319881845,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-05-01,5,2020,T,298,792700,14919.9050781,14987.2899413,14790.11503915,14903.83500965,14903.83500965,319881845,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-05-01,5,2020,D,534,1456700,14919.9050781,14987.2899413,14790.11503915,14903.83500965,14903.83500965,319881845,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2019-11-01,11,2019,A,1222,651500,16904.414248476,16946.085658429,16880.409505238,16925.995349714,16925.995349714,205401804.761905,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2019-11-01,11,2019,T,451,772800,16904.414248476,16946.085658429,16880.409505238,16925.995349714,16925.995349714,205401804.761905,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2019-11-01,11,2019,D,825,1415400,16904.414248476,16946.085658429,16880.409505238,16925.995349714,16925.995349714,205401804.761905,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2005-10-01,10,2005,A,1314,280938,10519.1350097,10578.79501945,10423.1049805,10487.5799804,10487.5799804,140605395,3,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-10-01,10,2005,T,545,348016,10519.1350097,10578.79501945,10423.1049805,10487.5799804,10487.5799804,140605395,3,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-10-01,10,2005,D,1240,564061,10519.1350097,10578.79501945,10423.1049805,10487.5799804,10487.5799804,140605395,3,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2019-03-01,3,2019,A,873,656900,16124.247535333,16163.685779429,16073.704613,16119.561848857,16119.561848857,269785457.142857,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2019-03-01,3,2019,T,325,783600,16124.247535333,16163.685779429,16073.704613,16119.561848857,16119.561848857,269785457.142857,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2019-03-01,3,2019,D,529,1437100,16124.247535333,16163.685779429,16073.704613,16119.561848857,16119.561848857,269785457.142857,1.75,23780,16132,34562,6842,4432,3924,3360,-11851,23306
2008-11-01,11,2008,A,410,342315,9091.240039,9245.7049561,8829.7199708,9043.72995605,9043.72995605,296403495,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-11-01,11,2008,T,142,426287,9091.240039,9245.7049561,8829.7199708,9043.72995605,9043.72995605,296403495,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-11-01,11,2008,D,322,666525,9091.240039,9245.7049561,8829.7199708,9043.72995605,9043.72995605,296403495,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2022-04-01,4,2022,A,1692,844700,21652.8950196,21738.76982415,21491.07509755,21586.4651368,21586.4651368,251417865,1,,,,,,,,,
2022-04-01,4,2022,T,578,1150500,21652.8950196,21738.76982415,21491.07509755,21586.4651368,21586.4651368,251417865,1,,,,,,,,,
2022-04-01,4,2022,D,962,2139200,21652.8950196,21738.76982415,21491.07509755,21586.4651368,21586.4651368,251417865,1,,,,,,,,,
2015-09-01,9,2015,A,1529,415100,13503.066545714,13574.452334429,13406.342726857,13477.614350857,13477.614350857,212263461.904762,0.5,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-09-01,9,2015,T,544,518600,13503.066545714,13574.452334429,13406.342726857,13477.614350857,13477.614350857,212263461.904762,0.5,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-09-01,9,2015,D,1272,1179700,13503.066545714,13574.452334429,13406.342726857,13477.614350857,13477.614350857,212263461.904762,0.5,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-02-01,2,2015,A,1244,386500,15137.442125842,15213.273694474,15086.642115474,15155.010536632,15155.010536632,225961247.368421,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-02-01,2,2015,T,521,481500,15137.442125842,15213.273694474,15086.642115474,15155.010536632,15155.010536632,225961247.368421,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-02-01,2,2015,D,1296,1026300,15137.442125842,15213.273694474,15086.642115474,15155.010536632,15155.010536632,225961247.368421,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2005-01-01,1,2005,A,741,238523,9091.8799804,9118.8250489,9056.3700195,9087.5949707,9087.5949707,116772740,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-01-01,1,2005,T,277,309798,9091.8799804,9118.8250489,9056.3700195,9087.5949707,9087.5949707,116772740,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-01-01,1,2005,D,663,482233,9091.8799804,9118.8250489,9056.3700195,9087.5949707,9087.5949707,116772740,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2008-05-01,5,2008,A,1244,389668,14593.271484429,14689.637974238,14505.661737286,14612.928524905,14612.928524905,228298366.666667,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-05-01,5,2008,T,555,478931,14593.271484429,14689.637974238,14505.661737286,14612.928524905,14612.928524905,228298366.666667,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-05-01,5,2008,D,1203,771250,14593.271484429,14689.637974238,14505.661737286,14612.928524905,14612.928524905,228298366.666667,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2022-05-01,5,2022,A,1605,779700,20398.79990235,20538.41494135,20217.5001953,20384.325,20384.325,276782465,1,,,,,,,,,
2022-05-01,5,2022,T,520,1141200,20398.79990235,20538.41494135,20217.5001953,20384.325,20384.325,276782465,1,,,,,,,,,
2022-05-01,5,2022,D,793,2093600,20398.79990235,20538.41494135,20217.5001953,20384.325,20384.325,276782465,1,,,,,,,,,
2021-11-01,11,2021,A,1828,752800,21466.477361545,21525.618075182,21372.436257091,21439.104580955,21439.104580955,248287300,0.25,23583,17885,28002,4249,948,772,12764,-12248,-3480
2021-11-01,11,2021,T,613,990300,21466.477361545,21525.618075182,21372.436257091,21439.104580955,21439.104580955,248287300,0.25,23583,17885,28002,4249,948,772,12764,-12248,-3480
2021-11-01,11,2021,D,987,1870000,21466.477361545,21525.618075182,21372.436257091,21439.104580955,21439.104580955,248287300,0.25,23583,17885,28002,4249,948,772,12764,-12248,-3480
2017-04-01,4,2017,A,1722,554100,15652.621042368,15699.157843368,15587.526161632,15642.257863842,15642.257863842,207050331.578947,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-04-01,4,2017,T,620,701800,15652.621042368,15699.157843368,15587.526161632,15642.257863842,15642.257863842,207050331.578947,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-04-01,4,2017,D,1211,1516500,15652.621042368,15699.157843368,15587.526161632,15642.257863842,15642.257863842,207050331.578947,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2009-03-01,3,2009,A,976,337099,8311.427312727,8435.245339227,8159.890935682,8314.063676318,8314.063676318,265429100,1,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2009-03-01,3,2009,T,392,420563,8311.427312727,8435.245339227,8159.890935682,8314.063676318,8314.063676318,265429100,1,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2009-03-01,3,2009,D,1116,649342,8311.427312727,8435.245339227,8159.890935682,8314.063676318,8314.063676318,265429100,1,23688,13492,35977,8334,3773,4312,4611,-1955,14705
2013-04-01,4,2013,A,1052,365900,12310.4408735,12365.949973364,12231.768199545,12299.172718364,12299.172718364,174803804.545455,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-04-01,4,2013,T,511,455200,12310.4408735,12365.949973364,12231.768199545,12299.172718364,12299.172718364,174803804.545455,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-04-01,4,2013,D,1064,914000,12310.4408735,12365.949973364,12231.768199545,12299.172718364,12299.172718364,174803804.545455,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2017-12-01,12,2017,A,1028,655400,16094.526367263,16138.942074526,16056.215666053,16092.826223158,16092.826223158,184272426.315789,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-12-01,12,2017,T,371,803700,16094.526367263,16138.942074526,16056.215666053,16092.826223158,16092.826223158,184272426.315789,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-12-01,12,2017,D,617,1605800,16094.526367263,16138.942074526,16056.215666053,16092.826223158,16092.826223158,184272426.315789,1,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-05-01,5,2017,A,2025,571300,15507.618119636,15551.527254955,15436.959117591,15486.840997818,15486.840997818,206910068.181818,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-05-01,5,2017,T,791,715400,15507.618119636,15551.527254955,15436.959117591,15486.840997818,15486.840997818,206910068.181818,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2017-05-01,5,2017,D,1548,1561000,15507.618119636,15551.527254955,15436.959117591,15486.840997818,15486.840997818,206910068.181818,0.5,24544,16259,28023,8595,4647,3816,5717,-13099,13544
2008-12-01,12,2008,A,417,377579,8459.533249619,8620.599981381,8295.276064905,8472.714239190,8472.714239190,269090876.190476,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-12-01,12,2008,T,159,456941,8459.533249619,8620.599981381,8295.276064905,8472.714239190,8472.714239190,269090876.190476,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-12-01,12,2008,D,348,730399,8459.533249619,8620.599981381,8295.276064905,8472.714239190,8472.714239190,269090876.190476,2.25,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2020-09-01,9,2020,A,1596,683500,16269.680943095,16343.980747810,16138.499953381,16234.704799143,16234.704799143,235095447.619048,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-09-01,9,2020,T,730,809900,16269.680943095,16343.980747810,16138.499953381,16234.704799143,16234.704799143,235095447.619048,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2020-09-01,9,2020,D,1317,1507500,16269.680943095,16343.980747810,16138.499953381,16234.704799143,16234.704799143,235095447.619048,0.25,23866,16474,36449,5335,6108,2176,5008,-11148,904
2007-05-01,5,2007,A,1789,35828,13909.677290409,13976.672762818,13851.845481182,13929.263627455,13929.263627455,217745700,4.25,22530,13455,32245,9838,4252,4302,3955,-5934,6098
2007-05-01,5,2007,T,7237,439317,13909.677290409,13976.672762818,13851.845481182,13929.263627455,13929.263627455,217745700,4.25,22530,13455,32245,9838,4252,4302,3955,-5934,6098
2007-05-01,5,2007,D,1805,711245,13909.677290409,13976.672762818,13851.845481182,13929.263627455,13929.263627455,217745700,4.25,22530,13455,32245,9838,4252,4302,3955,-5934,6098
2015-05-01,5,2015,A,1600,396900,15141.85498045,15192.64497065,15059.2250977,15127.22993165,15127.22993165,174151160,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-05-01,5,2015,T,733,501000,15141.85498045,15192.64497065,15059.2250977,15127.22993165,15127.22993165,174151160,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-05-01,5,2015,D,1723,1104900,15141.85498045,15192.64497065,15059.2250977,15127.22993165,15127.22993165,174151160,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2006-05-01,5,2006,A,1760,321559,11950.659135318,12013.572665045,11860.759188591,11923.000044409,11923.000044409,195242736.363636,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-05-01,5,2006,T,772,396455,11950.659135318,12013.572665045,11860.759188591,11923.000044409,11923.000044409,195242736.363636,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-05-01,5,2006,D,1765,635926,11950.659135318,12013.572665045,11860.759188591,11923.000044409,11923.000044409,195242736.363636,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2012-10-01,10,2012,A,803,368800,12336.404518727,12384.590997909,12284.618164,12337.645463409,12337.645463409,141673259.090909,1,23339,13813,29630,9542,4251,3762,-2475,-3148,9255
2012-10-01,10,2012,T,338,457700,12336.404518727,12384.590997909,12284.618164,12337.645463409,12337.645463409,141673259.090909,1,23339,13813,29630,9542,4251,3762,-2475,-3148,9255
2012-10-01,10,2012,D,790,927500,12336.404518727,12384.590997909,12284.618164,12337.645463409,12337.645463409,141673259.090909,1,23339,13813,29630,9542,4251,3762,-2475,-3148,9255
2005-06-01,6,2005,A,1774,261848,9853.254572091,9896.995427955,9821.272638364,9860.177290409,9860.177290409,118866386.363636,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-06-01,6,2005,T,708,332987,9853.254572091,9896.995427955,9821.272638364,9860.177290409,9860.177290409,118866386.363636,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-06-01,6,2005,D,1851,533095,9853.254572091,9896.995427955,9821.272638364,9860.177290409,9860.177290409,118866386.363636,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2006-09-01,9,2006,A,1093,334482,11784.37500005,11843.10996085,11726.6149413,11769.5399901,11769.5399901,209688550,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-09-01,9,2006,T,392,411898,11784.37500005,11843.10996085,11726.6149413,11769.5399901,11769.5399901,209688550,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-09-01,9,2006,D,1034,659269,11784.37500005,11843.10996085,11726.6149413,11769.5399901,11769.5399901,209688550,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-12-01,12,2006,A,741,329906,12851.436883263,12901.963199053,12802.931537842,12853.431589211,12853.431589211,162569578.947368,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-12-01,12,2006,T,312,410234,12851.436883263,12901.963199053,12802.931537842,12853.431589211,12853.431589211,162569578.947368,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-12-01,12,2006,D,633,643790,12851.436883263,12901.963199053,12802.931537842,12853.431589211,12853.431589211,162569578.947368,4.25,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2014-04-01,4,2014,A,1172,375500,14425.423781667,14479.176060190,14370.028599381,14440.533342619,14440.533342619,166964819.047619,1,23681,14290,30466,9775,4347,3954,1492,-4388,9993
2014-04-01,4,2014,T,542,464400,14425.423781667,14479.176060190,14370.028599381,14440.533342619,14440.533342619,166964819.047619,1,23681,14290,30466,9775,4347,3954,1492,-4388,9993
2014-04-01,4,2014,D,1336,956700,14425.423781667,14479.176060190,14370.028599381,14440.533342619,14440.533342619,166964819.047619,1,23681,14290,30466,9775,4347,3954,1492,-4388,9993
2005-09-01,9,2005,A,1339,275165,10916.147600429,10966.433314714,10865.552362238,10917.819010381,10917.819010381,150087176.190476,2.75,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-09-01,9,2005,T,592,344435,10916.147600429,10966.433314714,10865.552362238,10917.819010381,10917.819010381,150087176.190476,2.75,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-09-01,9,2005,D,1413,557739,10916.147600429,10966.433314714,10865.552362238,10917.819010381,10917.819010381,150087176.190476,2.75,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2015-04-01,4,2015,A,1579,394200,15285.247581857,15347.571335619,15236.047619048,15299.271298381,15299.271298381,179636585.714286,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-04-01,4,2015,T,785,493300,15285.247581857,15347.571335619,15236.047619048,15299.271298381,15299.271298381,179636585.714286,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-04-01,4,2015,D,1815,1078900,15285.247581857,15347.571335619,15236.047619048,15299.271298381,15299.271298381,179636585.714286,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2008-10-01,10,2008,A,647,358359,9877.949928955,10147.845525591,9452.545454545,9774.150035545,9774.150035545,317762745.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-10-01,10,2008,T,224,448152,9877.949928955,10147.845525591,9452.545454545,9774.150035545,9774.150035545,317762745.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2008-10-01,10,2008,D,493,695962,9877.949928955,10147.845525591,9452.545454545,9774.150035545,9774.150035545,317762745.454545,3,23039,13810,36617,9449,3945,4504,3826,-5610,9593
2011-09-01,9,2011,A,922,405569,12154.418991714,12265.066545667,12033.433314762,12130.309570381,12130.309570381,243736204.761905,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-09-01,9,2011,T,367,516697,12154.418991714,12265.066545667,12033.433314762,12130.309570381,12130.309570381,243736204.761905,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-09-01,9,2011,D,957,896701,12154.418991714,12265.066545667,12033.433314762,12130.309570381,12130.309570381,243736204.761905,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2013-06-01,6,2013,A,1068,369100,12233.22499995,12302.1849609,12155.92514655,12221.4450196,12221.4450196,1898260,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-06-01,6,2013,T,472,457000,12233.22499995,12302.1849609,12155.92514655,12221.4450196,12221.4450196,1898260,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-06-01,6,2013,D,1102,919900,12233.22499995,12302.1849609,12155.92514655,12221.4450196,12221.4450196,1898260,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-02-01,2,2013,A,760,360400,12729.157997526,12777.210474789,12691.147409474,12737.005242579,12737.005242579,175184678.947368,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-02-01,2,2013,T,333,455500,12729.157997526,12777.210474789,12691.147409474,12737.005242579,12737.005242579,175184678.947368,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2013-02-01,2,2013,D,704,901500,12729.157997526,12777.210474789,12691.147409474,12737.005242579,12737.005242579,175184678.947368,1,23969,13976,29822,9560,4087,3884,-2513,-3455,5490
2006-04-01,4,2006,A,1366,309484,12300.999897105,12351.700092526,12235.499897053,12291.063168053,12291.063168053,179271184.210526,4,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-04-01,4,2006,T,539,380163,12300.999897105,12351.700092526,12235.499897053,12291.063168053,12291.063168053,179271184.210526,4,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2006-04-01,4,2006,D,1440,620947,12300.999897105,12351.700092526,12235.499897053,12291.063168053,12291.063168053,179271184.210526,4,21892,13396,38296,9215,4517,3562,3140,-5620,4152
2015-03-01,3,2015,A,1627,390200,14932.645552227,15002.281782591,14854.000044409,14921.581898182,14921.581898182,203606286.363636,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-03-01,3,2015,T,722,484900,14932.645552227,15002.281782591,14854.000044409,14921.581898182,14921.581898182,203606286.363636,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2015-03-01,3,2015,D,1711,1052800,14932.645552227,15002.281782591,14854.000044409,14921.581898182,14921.581898182,203606286.363636,0.75,24134,14952,25159,9752,4911,3991,6282,-5589,562
2018-10-01,10,2018,A,985,683500,15494.9545455,15542.336337,15377.286399045,15441.172673909,15441.172673909,279131331.818182,1.75,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2018-10-01,10,2018,T,344,829200,15494.9545455,15542.336337,15377.286399045,15441.172673909,15441.172673909,279131331.818182,1.75,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2018-10-01,10,2018,D,637,1524000,15494.9545455,15542.336337,15377.286399045,15441.172673909,15441.172673909,279131331.818182,1.75,23993,16299,33295,7995,4360,3906,3769,-14440,18904
2011-02-01,2,2011,A,1206,399397,13906.594572263,13963.747327316,13835.615696895,13908.252621316,13908.252621316,231785900,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-02-01,2,2011,T,489,507118,13906.594572263,13963.747327316,13835.615696895,13908.252621316,13908.252621316,231785900,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2011-02-01,2,2011,D,1402,848645,13906.594572263,13963.747327316,13835.615696895,13908.252621316,13908.252621316,231785900,1,23223,13564,32857,8783,3872,4311,1099,-2064,1619
2016-07-01,7,2016,A,1602,510600,14430.2399415,14482.98496095,14385.5499999,14446.0649902,14446.0649902,193638010,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2016-07-01,7,2016,T,547,669000,14430.2399415,14482.98496095,14385.5499999,14446.0649902,14446.0649902,193638010,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2016-07-01,7,2016,D,1077,1578300,14430.2399415,14482.98496095,14385.5499999,14446.0649902,14446.0649902,193638010,0.5,24077,15161,34750,9574,4942,3788,9095,-9928,-5230
2005-05-01,5,2005,A,1974,258439,9474.028506333,9506.019066143,9429.976190571,9472.204799143,9472.204799143,109734380.952381,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-05-01,5,2005,T,684,325650,9474.028506333,9506.019066143,9429.976190571,9472.204799143,9472.204799143,109734380.952381,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2005-05-01,5,2005,D,1776,523603,9474.028506333,9506.019066143,9429.976190571,9472.204799143,9472.204799143,109734380.952381,2.5,21756,13484,35990,9314,3656,3550,2976,-5484,4488
2007-12-01,12,2007,A,901,377579,13679.173673947,13753.357987368,13597.005242526,13670.631476105,13670.631476105,188840115.789474,4.5,22530,13455,32245,9838,4252,4302,3955,-5934,6098
2007-12-01,12,2007,T,317,456941,13679.173673947,13753.357987368,13597.005242526,13670.631476105,13670.631476105,188840115.789474,4.5,22530,13455,32245,9838,4252,4302,3955,-5934,6098
